"id","station_id","socket_number","charging_method","connector_type","power"
"5071","2209","SKT/27587","AC","AC_TYPE2","22"
"5072","2209","SKT/27588","AC","AC_TYPE2","22"
"5073","2210","SKT/21683","DC","DC_CCS","60"
"5074","2210","SKT/21684","DC","DC_CCS","60"
"5075","2210","SKT/21685","AC","AC_TYPE2","22"
"5076","2211","SKT/21712","DC","DC_CCS","120"
"5077","2211","SKT/21713","DC","DC_CCS","120"
"5078","2212","SKT/21727","AC","AC_TYPE2","22"
"5079","2213","SKT/21692","AC","AC_TYPE2","22"
"5080","2213","SKT/21694","AC","AC_TYPE2","22"
"5081","2213","SKT/21695","AC","AC_TYPE2","22"
"5082","2214","SKT/21701","AC","AC_TYPE2","22"
"5083","2214","SKT/21702","AC","AC_TYPE2","22"
"5084","2215","SKT/21703","AC","AC_TYPE2","22"
"5085","2215","SKT/21704","AC","AC_TYPE2","22"
"5086","2216","SKT/21711","AC","AC_TYPE2","22"
"5087","2217","SKT/21714","AC","AC_TYPE2","22"
"5088","2218","SKT/21728","AC","AC_TYPE2","22"
"5089","2219","SKT/16338","AC","AC_TYPE2","22"
"5090","2219","SKT/21740","AC","AC_TYPE2","22"
"5091","2220","SKT/1630","AC","AC_TYPE2","22"
"5092","2220","SKT/21741","AC","AC_TYPE2","22"
"5093","2220","SKT/21742","DC","DC_CCS","60"
"5094","2220","SKT/21743","DC","DC_CCS","60"
"5095","2221","SKT/1633","AC","AC_TYPE2","22"
"5096","2221","SKT/1634","AC","AC_TYPE2","22"
"5097","2221","SKT/21747","AC","AC_TYPE2","22"
"5098","2221","SKT/21748","AC","AC_TYPE2","22"
"5099","2222","SKT/21749","AC","AC_TYPE2","22"
"5100","2222","SKT/21750","AC","AC_TYPE2","22"
"5101","2222","SKT/21751","AC","AC_TYPE2","22"
"5102","2222","SKT/21752","AC","AC_TYPE2","22"
"5103","2222","SKT/21753","AC","AC_TYPE2","22"
"5104","2223","SKT/1684","AC","AC_TYPE2","22"
"5105","2223","SKT/21770","DC","DC_CCS","180"
"5106","2224","SKT/1695","AC","AC_TYPE2","22"
"5107","2224","SKT/1696","AC","AC_TYPE2","22"
"5108","2224","SKT/21774","DC","DC_CCS","60"
"5109","2224","SKT/21775","DC","DC_CCS","60"
"5110","2225","SKT/2524","AC","AC_TYPE2","22"
"5111","2225","SKT/2525","AC","AC_TYPE2","22"
"5112","2225","SKT/21812","DC","DC_CCS","60"
"5113","2225","SKT/21813","DC","DC_CCS","60"
"5114","2226","SKT/1752","AC","AC_TYPE2","22"
"5115","2226","SKT/1753","AC","AC_TYPE2","22"
"5116","2226","SKT/21818","DC","DC_CCS","60"
"5117","2226","SKT/21819","DC","DC_CCS","60"
"5118","2227","SKT/1754","AC","AC_TYPE2","22"
"5119","2227","SKT/1755","AC","AC_TYPE2","22"
"5120","2227","SKT/21820","DC","DC_CCS","60"
"5121","2227","SKT/21821","DC","DC_CCS","60"
"5122","2228","SKT/9210","DC","DC_CCS","120"
"5123","2228","SKT/9211","AC","AC_TYPE2","22"
"5124","2228","SKT/10707","DC","DC_CCS","120"
"5125","2229","SKT/9208","AC","AC_TYPE2","22"
"5126","2229","SKT/9209","AC","AC_TYPE2","22"
"5127","2230","SKT/10120","DC","DC_CCS","120"
"5128","2230","SKT/10121","AC","AC_TYPE2","22"
"5129","2230","SKT/10122","AC","AC_TYPE2","22"
"5130","2230","SKT/10706","DC","DC_CCS","120"
"5131","2231","SKT/9928","AC","AC_TYPE2","22"
"5132","2231","SKT/9929","AC","AC_TYPE2","22"
"5133","2231","SKT/9930","AC","AC_TYPE2","22"
"5134","2231","SKT/9931","AC","AC_TYPE2","22"
"5135","2231","SKT/9932","AC","AC_TYPE2","22"
"5136","2231","SKT/9933","AC","AC_TYPE2","22"
"5137","2231","SKT/9934","AC","AC_TYPE2","22"
"5138","2231","SKT/9935","AC","AC_TYPE2","22"
"5139","2231","SKT/9936","AC","AC_TYPE2","22"
"5140","2231","SKT/9937","AC","AC_TYPE2","22"
"5141","2231","SKT/9938","AC","AC_TYPE2","22"
"5142","2231","SKT/9939","AC","AC_TYPE2","22"
"5143","2232","SKT/9924","AC","AC_TYPE2","22"
"5144","2233","SKT/9205","AC","AC_TYPE2","22"
"5145","2233","SKT/9206","AC","AC_TYPE2","22"
"5146","2234","SKT/9181","DC","DC_CCS","180"
"5147","2234","SKT/9182","DC","DC_CCS","180"
"5148","2234","SKT/9183","AC","AC_TYPE2","22"
"5149","2234","SKT/9184","AC","AC_TYPE2","22"
"5150","2234","SKT/9185","AC","AC_TYPE2","22"
"5151","2234","SKT/9186","AC","AC_TYPE2","22"
"5152","2234","SKT/9187","AC","AC_TYPE2","22"
"5153","2234","SKT/9188","AC","AC_TYPE2","22"
"5154","2234","SKT/9191","AC","AC_TYPE2","22"
"5155","2234","SKT/9192","AC","AC_TYPE2","22"
"5156","2234","SKT/9193","AC","AC_TYPE2","22"
"5157","2234","SKT/9194","AC","AC_TYPE2","22"
"5158","2234","SKT/10704","DC","DC_CCS","180"
"5159","2234","SKT/10705","DC","DC_CCS","180"
"5160","2235","SKT/9162","AC","AC_TYPE2","22"
"5161","2235","SKT/9164","AC","AC_TYPE2","22"
"5162","2235","SKT/9166","DC","DC_CCS","120"
"5163","2235","SKT/9167","AC","AC_TYPE2","22"
"5164","2235","SKT/9168","AC","AC_TYPE2","22"
"5165","2235","SKT/9169","AC","AC_TYPE2","22"
"5166","2235","SKT/9170","AC","AC_TYPE2","22"
"5167","2235","SKT/9171","AC","AC_TYPE2","22"
"5168","2235","SKT/9172","AC","AC_TYPE2","22"
"5169","2235","SKT/9173","AC","AC_TYPE2","22"
"5170","2235","SKT/9174","AC","AC_TYPE2","22"
"5171","2235","SKT/9175","AC","AC_TYPE2","22"
"5172","2235","SKT/9176","AC","AC_TYPE2","22"
"5173","2235","SKT/9177","AC","AC_TYPE2","22"
"5174","2235","SKT/9178","AC","AC_TYPE2","22"
"5175","2235","SKT/9179","AC","AC_TYPE2","22"
"5176","2235","SKT/9180","AC","AC_TYPE2","22"
"5177","2235","SKT/10703","DC","DC_CCS","120"
"5178","2236","SKT/21962","AC","AC_TYPE2","22"
"5179","2236","SKT/21963","DC","DC_CCS","120"
"5180","2236","SKT/21964","DC","DC_CCS","120"
"5181","2236","SKT/21965","DC","DC_CCS","30"
"5182","2237","SKT/21995","AC","AC_TYPE2","22"
"5183","2238","SKT/22004","AC","AC_TYPE2","22"
"5184","2239","SKT/22073","AC","AC_TYPE2","22"
"5185","2240","SKT/22076","AC","AC_TYPE2","22"
"5186","2241","SKT/22294","DC","DC_CCS","60"
"5187","2242","SKT/22105","AC","AC_TYPE2","7"
"5188","2243","SKT/22124","AC","AC_TYPE2","22"
"5189","2243","SKT/22125","AC","AC_TYPE2","22"
"5190","2243","SKT/22126","AC","AC_TYPE2","22"
"5191","2243","SKT/22127","AC","AC_TYPE2","22"
"5192","2243","SKT/22128","AC","AC_TYPE2","22"
"5193","2243","SKT/22129","AC","AC_TYPE2","22"
"5194","2243","SKT/22130","AC","AC_TYPE2","22"
"5195","2243","SKT/22131","AC","AC_TYPE2","22"
"5196","2243","SKT/22132","AC","AC_TYPE2","22"
"5197","2243","SKT/22133","AC","AC_TYPE2","22"
"5198","2244","SKT/18023","AC","AC_TYPE2","7"
"5199","2244","SKT/22185","AC","AC_TYPE2","7"
"5200","2245","SKT/22191","AC","AC_TYPE2","22"
"5201","2245","SKT/22192","AC","AC_TYPE2","22"
"5202","2245","SKT/22193","AC","AC_TYPE2","22"
"5203","2245","SKT/22194","AC","AC_TYPE2","22"
"5204","2245","SKT/22195","AC","AC_TYPE2","22"
"5205","2245","SKT/22196","DC","DC_CCS","60"
"5206","2245","SKT/22197","DC","DC_CCS","60"
"5207","2246","SKT/21121","AC","AC_TYPE2","22"
"5208","2246","SKT/21122","AC","AC_TYPE2","22"
"5209","2246","SKT/21123","AC","AC_TYPE2","22"
"5210","2246","SKT/21124","AC","AC_TYPE2","22"
"5211","2246","SKT/21125","AC","AC_TYPE2","22"
"5212","2246","SKT/21126","AC","AC_TYPE2","22"
"5213","2246","SKT/21127","AC","AC_TYPE2","22"
"5214","2246","SKT/21128","AC","AC_TYPE2","22"
"5215","2246","SKT/22198","AC","AC_TYPE2","22"
"5216","2247","SKT/4012","AC","AC_TYPE2","7"
"5217","2247","SKT/22202","AC","AC_TYPE2","7"
"5218","2248","SKT/21066","AC","AC_TYPE2","22"
"5219","2248","SKT/21067","AC","AC_TYPE2","22"
"5220","2249","SKT/21144","AC","AC_TYPE2","11"
"5221","2250","SKT/21145","AC","AC_TYPE2","11"
"5222","2251","SKT/21146","AC","AC_TYPE2","11"
"5223","2252","SKT/21175","DC","DC_CCS","180"
"5224","2252","SKT/21176","DC","DC_CCS","180"
"5225","2253","SKT/21198","DC","DC_CCS","180"
"5226","2253","SKT/21199","DC","DC_CCS","180"
"5227","2254","SKT/21224","AC","AC_TYPE2","22"
"5228","2254","SKT/21226","AC","AC_TYPE2","22"
"5229","2254","SKT/21227","AC","AC_TYPE2","22"
"5230","2254","SKT/21228","AC","AC_TYPE2","22"
"5231","2255","SKT/21232","AC","AC_TYPE2","22"
"5232","2255","SKT/21233","AC","AC_TYPE2","22"
"5233","2255","SKT/21234","AC","AC_TYPE2","22"
"5234","2255","SKT/21235","AC","AC_TYPE2","22"
"5235","2256","SKT/21238","AC","AC_TYPE2","22"
"5236","2256","SKT/21239","DC","DC_CCS","60"
"5237","2256","SKT/21240","DC","DC_CCS","60"
"5238","2257","SKT/21244","AC","AC_TYPE2","22"
"5239","2257","SKT/21245","AC","AC_TYPE2","22"
"5240","2258","SKT/21248","DC","DC_CCS","60"
"5241","2258","SKT/21249","DC","DC_CCS","60"
"5242","2259","SKT/21352","AC","AC_TYPE2","3.4"
"5243","2259","SKT/21353","AC","AC_TYPE2","3.4"
"5244","2260","SKT/21444","DC","DC_CCS","120"
"5245","2260","SKT/21445","DC","DC_CCS","120"
"5246","2261","SKT/21478","AC","AC_TYPE2","22"
"5247","2261","SKT/21479","AC","AC_TYPE2","22"
"5248","2261","SKT/21480","AC","AC_TYPE2","22"
"5249","2261","SKT/21481","AC","AC_TYPE2","22"
"5250","2261","SKT/21482","AC","AC_TYPE2","22"
"5251","2261","SKT/21483","AC","AC_TYPE2","22"
"5252","2262","SKT/21553","AC","AC_TYPE2","22"
"5253","2262","SKT/21554","AC","AC_TYPE2","22"
"5254","2263","SKT/21576","AC","AC_TYPE2","22"
"5255","2263","SKT/21577","AC","AC_TYPE2","22"
"5256","2264","SKT/21582","AC","AC_TYPE2","22"
"5257","2264","SKT/21583","AC","AC_TYPE2","22"
"5258","2264","SKT/21584","AC","AC_TYPE2","22"
"5259","2264","SKT/21585","AC","AC_TYPE2","22"
"5260","2264","SKT/21586","AC","AC_TYPE2","22"
"5261","2265","SKT/21641","AC","AC_TYPE2","7"
"5262","2266","SKT/16542","AC","AC_TYPE2","22"
"5263","2266","SKT/16543","AC","AC_TYPE2","22"
"5264","2267","SKT/16703","AC","AC_TYPE2","11"
"5265","2268","SKT/16706","AC","AC_TYPE2","22"
"5266","2268","SKT/16707","AC","AC_TYPE2","22"
"5267","2269","SKT/16708","AC","AC_TYPE2","22"
"5268","2269","SKT/16774","AC","AC_TYPE2","22"
"5269","2270","SKT/16711","AC","AC_TYPE2","22"
"5270","2270","SKT/16712","AC","AC_TYPE2","22"
"5271","2270","SKT/16713","AC","AC_TYPE2","22"
"5272","2270","SKT/16714","AC","AC_TYPE2","22"
"5273","2271","SKT/16715","AC","AC_TYPE2","22"
"5274","2271","SKT/16717","AC","AC_TYPE2","22"
"5275","2271","SKT/16719","AC","AC_TYPE2","22"
"5276","2271","SKT/16720","AC","AC_TYPE2","22"
"5277","2272","SKT/16758","AC","AC_TYPE2","22"
"5278","2273","SKT/16764","AC","AC_TYPE2","22"
"5279","2274","SKT/16849","DC","DC_CCS","120"
"5280","2274","SKT/16850","DC","DC_CCS","120"
"5281","2274","SKT/16851","AC","AC_TYPE2","22"
"5282","2274","SKT/16852","DC","DC_CCS","120"
"5283","2274","SKT/16853","DC","DC_CCS","120"
"5284","2274","SKT/16855","AC","AC_TYPE2","22"
"5285","2275","SKT/5442","AC","AC_TYPE2","22"
"5286","2275","SKT/5443","AC","AC_TYPE2","22"
"5287","2275","SKT/5444","AC","AC_TYPE2","22"
"5288","2275","SKT/13023","AC","AC_TYPE2","22"
"5289","2275","SKT/13024","AC","AC_TYPE2","22"
"5290","2275","SKT/16868","DC","DC_CCS","50"
"5291","2275","SKT/16869","AC","AC_TYPE2","22"
"5292","2276","SKT/17146","AC","AC_TYPE2","11"
"5293","2277","SKT/17198","DC","DC_CCS","120"
"5294","2277","SKT/17199","DC","DC_CCS","120"
"5295","2278","SKT/33","AC","AC_TYPE2","22"
"5296","2278","SKT/34","AC","AC_TYPE2","22"
"5297","2278","SKT/17228","DC","DC_CCS","120"
"5298","2278","SKT/17229","DC","DC_CCS","120"
"5299","2279","SKT/18","AC","AC_TYPE2","22"
"5300","2279","SKT/19","AC","AC_TYPE2","22"
"5301","2279","SKT/4748","DC","DC_CCS","50"
"5302","2279","SKT/4749","DC","DC_CHADEMO","50"
"5303","2279","SKT/4750","AC","AC_TYPE2","22"
"5304","2279","SKT/4751","DC","DC_CCS","120"
"5305","2279","SKT/4752","DC","DC_CCS","120"
"5306","2279","SKT/4753","DC","DC_CCS","120"
"5307","2279","SKT/4754","DC","DC_CCS","120"
"5308","2279","SKT/17234","DC","DC_CCS","120"
"5309","2279","SKT/17235","DC","DC_CCS","120"
"5310","2280","SKT/10262","AC","AC_TYPE2","22"
"5311","2280","SKT/10263","AC","AC_TYPE2","22"
"5312","2281","SKT/17278","AC","AC_TYPE2","22"
"5313","2281","SKT/17279","AC","AC_TYPE2","22"
"5314","2281","SKT/17280","AC","AC_TYPE2","22"
"5315","2281","SKT/17281","AC","AC_TYPE2","22"
"5316","2281","SKT/17282","AC","AC_TYPE2","22"
"5317","2281","SKT/17283","AC","AC_TYPE2","22"
"5318","2281","SKT/17284","AC","AC_TYPE2","22"
"5319","2281","SKT/17285","AC","AC_TYPE2","22"
"5320","2281","SKT/17286","AC","AC_TYPE2","22"
"5321","2281","SKT/17287","AC","AC_TYPE2","22"
"5322","2282","SKT/17273","AC","AC_TYPE2","22"
"5323","2282","SKT/17274","AC","AC_TYPE2","22"
"5324","2282","SKT/17275","AC","AC_TYPE2","22"
"5325","2282","SKT/17276","AC","AC_TYPE2","22"
"5326","2283","SKT/17298","DC","DC_CCS","60"
"5327","2283","SKT/17299","DC","DC_CCS","60"
"5328","2283","SKT/17300","DC","DC_CCS","60"
"5329","2283","SKT/17301","DC","DC_CCS","60"
"5330","2284","SKT/17302","AC","AC_TYPE2","22"
"5331","2285","SKT/17303","AC","AC_TYPE2","22"
"5332","2286","SKT/17304","AC","AC_TYPE2","22"
"5333","2286","SKT/17305","AC","AC_TYPE2","22"
"5334","2286","SKT/17306","AC","AC_TYPE2","22"
"5335","2286","SKT/17307","AC","AC_TYPE2","22"
"5336","2286","SKT/17308","DC","DC_CCS","180"
"5337","2286","SKT/17309","DC","DC_CCS","180"
"5338","2286","SKT/17310","DC","DC_CCS","60"
"5339","2286","SKT/17311","DC","DC_CCS","60"
"5340","2286","SKT/17312","DC","DC_CCS","60"
"5341","2286","SKT/17313","AC","AC_TYPE2","22"
"5342","2287","SKT/17320","AC","AC_TYPE2","22"
"5343","2287","SKT/17321","AC","AC_TYPE2","22"
"5344","2287","SKT/17322","AC","AC_TYPE2","22"
"5345","2287","SKT/17323","AC","AC_TYPE2","22"
"5346","2287","SKT/17324","AC","AC_TYPE2","22"
"5347","2287","SKT/17325","AC","AC_TYPE2","22"
"5348","2287","SKT/17326","AC","AC_TYPE2","22"
"5349","2287","SKT/17327","AC","AC_TYPE2","22"
"5350","2287","SKT/17328","AC","AC_TYPE2","22"
"5351","2287","SKT/17329","AC","AC_TYPE2","22"
"5352","2288","SKT/17359","AC","AC_TYPE2","22"
"5353","2288","SKT/17360","AC","AC_TYPE2","22"
"5354","2288","SKT/17361","AC","AC_TYPE2","22"
"5355","2288","SKT/17362","AC","AC_TYPE2","22"
"5356","2288","SKT/17363","AC","AC_TYPE2","22"
"5357","2289","SKT/17364","AC","AC_TYPE2","11"
"5358","2289","SKT/17365","AC","AC_TYPE2","11"
"5359","2289","SKT/17366","AC","AC_TYPE2","11"
"5360","2289","SKT/17367","AC","AC_TYPE2","11"
"5361","2289","SKT/17368","AC","AC_TYPE2","11"
"5362","2289","SKT/17369","AC","AC_TYPE2","11"
"5363","2290","SKT/17373","AC","AC_TYPE2","11"
"5364","2290","SKT/17374","AC","AC_TYPE2","11"
"5365","2290","SKT/17375","AC","AC_TYPE2","11"
"5366","2291","SKT/17403","AC","AC_TYPE2","22"
"5367","2291","SKT/17404","AC","AC_TYPE2","22"
"5368","2292","SKT/17405","AC","AC_TYPE2","22"
"5369","2292","SKT/17406","AC","AC_TYPE2","22"
"5370","2292","SKT/17407","AC","AC_TYPE2","22"
"5371","2292","SKT/17408","AC","AC_TYPE2","22"
"5372","2292","SKT/17409","AC","AC_TYPE2","22"
"5373","2292","SKT/17410","AC","AC_TYPE2","22"
"5374","2292","SKT/17411","AC","AC_TYPE2","22"
"5375","2292","SKT/17412","AC","AC_TYPE2","22"
"5376","2293","SKT/17413","AC","AC_TYPE2","22"
"5377","2293","SKT/17414","AC","AC_TYPE2","22"
"5378","2293","SKT/17415","AC","AC_TYPE2","22"
"5379","2293","SKT/17416","AC","AC_TYPE2","22"
"5380","2293","SKT/17417","AC","AC_TYPE2","22"
"5381","2293","SKT/17418","AC","AC_TYPE2","22"
"5382","2294","SKT/17484","AC","AC_TYPE2","22"
"5383","2294","SKT/17485","AC","AC_TYPE2","22"
"5384","2295","SKT/17566","AC","AC_TYPE2","22"
"5385","2295","SKT/17567","AC","AC_TYPE2","22"
"5386","2296","SKT/17568","AC","AC_TYPE2","22"
"5387","2296","SKT/17569","AC","AC_TYPE2","22"
"5388","2297","SKT/22386","AC","AC_TYPE2","5"
"5389","2298","SKT/22387","AC","AC_TYPE2","22"
"5390","2298","SKT/22388","DC","DC_CCS","120"
"5391","2298","SKT/22389","DC","DC_CCS","120"
"5392","2299","SKT/22390","AC","AC_TYPE2","11"
"5393","2299","SKT/22391","AC","AC_TYPE2","11"
"5394","2300","SKT/22514","AC","AC_TYPE2","3.5"
"5395","2300","SKT/22515","AC","AC_TYPE2","3.5"
"5396","2301","SKT/22575","AC","AC_TYPE2","22"
"5397","2302","SKT/22576","AC","AC_TYPE2","22"
"5398","2302","SKT/22577","AC","AC_TYPE2","22"
"5399","2303","SKT/22578","DC","DC_CCS","120"
"5400","2303","SKT/22579","DC","DC_CCS","120"
"5401","2304","SKT/22580","DC","DC_CCS","120"
"5402","2304","SKT/22581","DC","DC_CCS","120"
"5403","2305","SKT/22718","AC","AC_TYPE2","22"
"5404","2305","SKT/22719","AC","AC_TYPE2","22"
"5405","2306","SKT/22800","DC","DC_CCS","120"
"5406","2306","SKT/22801","DC","DC_CCS","120"
"5407","2307","SKT/22821","DC","DC_CCS","120"
"5408","2307","SKT/22822","DC","DC_CCS","120"
"5409","2308","SKT/12816","DC","DC_CCS","120"
"5410","2308","SKT/12817","DC","DC_CCS","120"
"5411","2308","SKT/12818","DC","DC_CCS","170"
"5412","2308","SKT/12819","DC","DC_CCS","170"
"5413","2309","SKT/10773","DC","DC_CCS","180"
"5414","2309","SKT/10774","DC","DC_CCS","180"
"5415","2310","SKT/22857","AC","AC_TYPE2","22"
"5416","2310","SKT/22858","AC","AC_TYPE2","22"
"5417","2311","SKT/22859","AC","AC_TYPE2","7"
"5418","2311","SKT/22860","AC","AC_TYPE2","7"
"5419","2311","SKT/22861","AC","AC_TYPE2","7"
"5420","2312","SKT/22864","AC","AC_TYPE2","3.4"
"5421","2313","SKT/6905","AC","AC_TYPE2","5"
"5422","2314","SKT/22954","AC","AC_TYPE2","22"
"5423","2314","SKT/22955","AC","AC_TYPE2","22"
"5424","2315","SKT/10189","AC","AC_TYPE2","11"
"5425","2315","SKT/22946","AC","AC_TYPE2","11"
"5426","2316","SKT/9793","AC","AC_TYPE2","22"
"5427","2317","SKT/22991","AC","AC_TYPE2","3.4"
"5428","2318","SKT/23004","AC","AC_TYPE2","22"
"5429","2319","SKT/23006","AC","AC_TYPE2","22"
"5430","2320","SKT/23007","AC","AC_TYPE2","22"
"5431","2321","SKT/23223","AC","AC_TYPE2","22"
"5432","2321","SKT/23224","AC","AC_TYPE2","22"
"5433","2321","SKT/23225","AC","AC_TYPE2","22"
"5434","2321","SKT/23226","AC","AC_TYPE2","22"
"5435","2321","SKT/23227","AC","AC_TYPE2","22"
"5436","2322","SKT/23327","DC","DC_CCS","30"
"5437","2323","SKT/23334","AC","AC_TYPE2","22"
"5438","2323","SKT/23335","AC","AC_TYPE2","22"
"5439","2324","SKT/23365","DC","DC_CCS","60"
"5440","2324","SKT/23368","DC","DC_CCS","60"
"5441","2325","SKT/23372","AC","AC_TYPE2","22"
"5442","2325","SKT/23373","AC","AC_TYPE2","22"
"5443","2326","SKT/23401","DC","DC_CCS","60"
"5444","2327","SKT/17662","AC","AC_TYPE2","22"
"5445","2327","SKT/17663","DC","DC_CCS","60"
"5446","2327","SKT/17664","DC","DC_CCS","60"
"5447","2328","SKT/583","AC","AC_TYPE2","22"
"5448","2329","SKT/23472","AC","AC_TYPE2","22"
"5449","2329","SKT/23475","AC","AC_TYPE2","22"
"5450","2330","SKT/22989","AC","AC_TYPE2","11"
"5451","2330","SKT/22990","AC","AC_TYPE2","11"
"5452","2331","SKT/22992","AC","AC_TYPE2","11"
"5453","2331","SKT/22993","AC","AC_TYPE2","11"
"5454","2331","SKT/22994","AC","AC_TYPE2","11"
"5455","2331","SKT/22995","AC","AC_TYPE2","11"
"5456","2332","SKT/22996","AC","AC_TYPE2","11"
"5457","2332","SKT/22997","AC","AC_TYPE2","11"
"5458","2332","SKT/22998","AC","AC_TYPE2","11"
"5459","2332","SKT/22999","AC","AC_TYPE2","11"
"5460","2332","SKT/23000","AC","AC_TYPE2","11"
"5461","2333","SKT/23012","AC","AC_TYPE2","7"
"5462","2333","SKT/23013","AC","AC_TYPE2","7"
"5463","2333","SKT/23014","AC","AC_TYPE2","7"
"5464","2333","SKT/23015","AC","AC_TYPE2","7"
"5465","2333","SKT/23016","AC","AC_TYPE2","7"
"5466","2333","SKT/23017","AC","AC_TYPE2","7"
"5467","2333","SKT/23018","AC","AC_TYPE2","3.4"
"5468","2333","SKT/23019","AC","AC_TYPE2","3.4"
"5469","2333","SKT/23020","AC","AC_TYPE2","3.4"
"5470","2333","SKT/23021","AC","AC_TYPE2","3.4"
"5471","2333","SKT/23022","AC","AC_TYPE2","3.4"
"5472","2333","SKT/23023","AC","AC_TYPE2","3.4"
"5473","2333","SKT/23024","AC","AC_TYPE2","3.4"
"5474","2333","SKT/23025","AC","AC_TYPE2","3.4"
"5475","2333","SKT/23026","AC","AC_TYPE2","3.4"
"5476","2333","SKT/23027","AC","AC_TYPE2","3.4"
"5477","2333","SKT/23028","AC","AC_TYPE2","3.4"
"5478","2333","SKT/23029","AC","AC_TYPE2","3.4"
"5479","2334","SKT/23560","AC","AC_TYPE2","7"
"5480","2335","SKT/23573","DC","DC_CCS","60"
"5481","2335","SKT/23574","AC","AC_TYPE2","7"
"5482","2335","SKT/23575","AC","AC_TYPE2","7"
"5483","2335","SKT/23576","AC","AC_TYPE2","7"
"5484","2336","SKT/23577","DC","DC_CCS","60"
"5485","2336","SKT/23579","AC","AC_TYPE2","7"
"5486","2336","SKT/23580","AC","AC_TYPE2","7"
"5487","2336","SKT/23581","AC","AC_TYPE2","7"
"5488","2337","SKT/23370","AC","AC_TYPE2","22"
"5489","2337","SKT/23371","AC","AC_TYPE2","22"
"5490","2337","SKT/23588","AC","AC_TYPE2","22"
"5491","2337","SKT/23589","AC","AC_TYPE2","22"
"5492","2337","SKT/23590","AC","AC_TYPE2","22"
"5493","2338","SKT/23616","AC","AC_TYPE2","22"
"5494","2338","SKT/23617","AC","AC_TYPE2","22"
"5495","2339","SKT/18335","AC","AC_TYPE2","11"
"5496","2339","SKT/23619","AC","AC_TYPE2","11"
"5497","2340","SKT/23641","AC","AC_TYPE2","22"
"5498","2341","SKT/9524","AC","AC_TYPE2","22"
"5499","2341","SKT/9525","AC","AC_TYPE2","22"
"5500","2341","SKT/9526","DC","DC_CCS","60"
"5501","2341","SKT/9527","DC","DC_CCS","60"
"5502","2341","SKT/23691","AC","AC_TYPE2","22"
"5503","2341","SKT/23692","AC","AC_TYPE2","22"
"5504","2341","SKT/23693","AC","AC_TYPE2","22"
"5505","2341","SKT/23694","AC","AC_TYPE2","22"
"5506","2342","SKT/10196","AC","AC_TYPE2","7"
"5507","2343","SKT/10202","AC","AC_TYPE2","7"
"5508","2344","SKT/10212","AC","AC_TYPE2","22"
"5509","2344","SKT/10213","AC","AC_TYPE2","22"
"5510","2345","SKT/11569","AC","AC_TYPE2","22"
"5511","2345","SKT/11570","AC","AC_TYPE2","22"
"5512","2345","SKT/14806","DC","DC_CCS","60"
"5513","2345","SKT/14807","DC","DC_CCS","60"
"5514","2346","SKT/14783","AC","AC_TYPE2","20"
"5515","2347","SKT/11573","AC","AC_TYPE2","10"
"5516","2347","SKT/11574","AC","AC_TYPE2","10"
"5517","2348","SKT/11572","AC","AC_TYPE2","20"
"5518","2349","SKT/23702","AC","AC_TYPE2","22"
"5519","2349","SKT/23703","AC","AC_TYPE2","22"
"5520","2350","SKT/23732","DC","DC_CCS","180"
"5521","2350","SKT/23733","DC","DC_CCS","180"
"5522","2351","SKT/23734","DC","DC_CCS","300"
"5523","2351","SKT/23735","DC","DC_CCS","300"
"5524","2351","SKT/23736","AC","AC_TYPE2","22"
"5525","2351","SKT/23737","AC","AC_TYPE2","22"
"5526","2352","SKT/17962","AC","AC_TYPE2","22"
"5527","2353","SKT/23754","AC","AC_TYPE2","22"
"5528","2354","SKT/23755","AC","AC_TYPE2","22"
