"id","station_number","city_id","district_id","station_name","address","is_private","brand_id","latitude","longitude"
"158","ŞRJ/144",,,"KOCABAYLAR PO","Beylerbeyi Mahallesi İzmir Karayolu Üzeri Caddesi  Duacılı Kasabası Sarayköy / DENİZLİ","0","139","37.7859527","29.0837583"
"159","ŞRJ/183",,,"BODRUM TP","Torba Mahallesi Emin Anter Blv. Caddesi  No:147/A Bodrum / MUĞLA","0","139","37.034407","27.43054"
"160","ŞRJ/200",,,"KEMPİNSKİ HOTEL BODRUM","Kızılağaç Mahallesi Hacıgiden Caddesi  No:33/1 Bodrum / MUĞLA","0","139","36.9927427","27.51026"
"161","ŞRJ/348",,,"ATLER AKARYAKIT HYPCO","Yerbelen Mahallesi Muğla-fethiye Karayolu Caddesi  No:220 Ortaca / MUĞLA","0","139","36.8257474","28.7883455"
"162","ŞRJ/483",,,"ÇALÇALAR OTEL","Gökova Mahallesi  No:86 Ula / MUĞLA","0","139","37.0391466","28.3851847"
"163","ŞRJ/485",,,"GÖKOVA GO","Gökova Mahallesi  No:16 Ula / MUĞLA","0","139","37.0511268","28.3556846"
"164","ŞRJ/487",,,"MAIA LUXURY BEACH","Güzelçamlı Mahallesi Oteller Caddesi  No:63 Kuşadası / AYDIN","0","139","37.7158813","27.2183992"
"165","ŞRJ/2110",,,"MARMARİS İDAŞ OTEL","İçmeler Mahallesi Kayabal Caddesi  No:43 Marmaris / MUĞLA","0","139","36.7995989","28.2310594"
"166","ŞRJ/1541",,,"Rammos Otel Bodrum","Turgutreis Mahallesi 4031. Sokağı  No:1 Bodrum / MUĞLA","0","171","37.0071347","27.2612109"
"167","ŞRJ/1543",,,"THE RİTZ CARLTON RZİDENCE","Dirimli Mahallesi Flipper Sokağı  No:16  Tilkicik Bodrum / MUĞLA","0","171","37.215374","28.363394"
"168","ŞRJ/1546",,,"TP Hüdaverdi Petrol Köyceğiz Muğla","Yeni Mahallesi  No:39  Muğla Fethiye Otouolu D-400 Köyceğiz / MUĞLA","0","171","36.973183","28.696983"
"169","ŞRJ/1547",,,"Tuna Rezidans Otel Muğla","Kötekli Mahallesi 200. Sokağı  No:14 Menteşe / MUĞLA","0","171","37.1756324","28.3715915"
"170","ŞRJ/1554",,,"Vogue Otel Bodrum","Torba Mahallesi  No:10  Usuluk Bodrum / MUĞLA","0","171","37.034407","27.43054"
"171","ŞRJ/1555",,,"Xanadu Island Hotel Muğla","Akyarlar Mahallesi  Akyarlar Burnu Bodrum / MUĞLA","0","171","37.215374","28.363394"
"172","ŞRJ/1557",,,"Xuma Village Otel Bodrum","Merkez Mahallesi Küdür Caddesi  No:81 Bodrum / MUĞLA","0","171","37.0286274","27.4407973"
"173","ŞRJ/1558",,,"Yalıkavak Migros","Yalıkavak Mahallesi İnönü Caddesi  No:82 Bodrum / MUĞLA","0","171","37.1038815","27.291985"
"174","ŞRJ/1744",,,"Aguasis De Luxe Resort Otel Didim","Çamlık Mahallesi Üç Mevsim Caddesi  No:77 /A Didim / AYDIN","0","171","37.376094","27.264729"
"175","ŞRJ/1745",,,"ALİ ALHAN ET LOKANTASI","Erbeyli Mahallesi Asfalt Kenarı Caddesi  No:5 /1/1 İncirliova / AYDIN","0","171","37.866965","27.679068"
"176","ŞRJ/1747",,,"Cactus Fleur Beach Club Muğla","Dimril Mahallesi Tilkicik Caddesi  No:81 Bodrum / MUĞLA","0","171","37.215374","28.363394"
"177","ŞRJ/1748",,,"Caresse Hotel Muğla","Asarlık Mahallesi Adnan Menderes Caddesi  No:89  Asarlık Bodrum / MUĞLA","0","171","37.215374","28.363394"
"178","ŞRJ/1749",,,"Dalaman Dalyan Petrol Muğla","Gürköy Mahallesi Fethiye Çevreyolu Caddesi  Gürköy Dalaman / MUĞLA","0","171","36.7879776","28.8337007"
"179","ŞRJ/2770",,,"Eurorepar Üstün Oto, Manisa","75. Yıl Mahallesi 5337 Sokağı  No:2 Yunusemre / MANİSA","0","56","38.6203818","27.3814096"
"180","ŞRJ/3268",,,"Susona Bodrum, LXR Hotels & Resorts, Bodrum","Torba Mahallesi Kaynar Caddesi  No:15 Bodrum / MUĞLA","0","56","37.0876055","27.4766243"
"181","ŞRJ/3273",,,"BS Benim Datçam, Muğla","Karaköy Mahallesi  Küme Evler Datça / MUĞLA","0","56","37.215374","28.363394"
"182","ŞRJ/6266",,,"Piramit Hotel Fethiye","Kayaköy Mahallesi Gemiler Caddesi Fethiye / MUĞLA","0","159","36.5782395","29.0840251"
"183","ŞRJ/6311",,,"B-CHARGE - ÖZPAM SUBARU","Kale Mahallesi 338 Sokağı  No:12/A Pamukkale / DENİZLİ","0","20","37.8086765","29.1707937"
"184","ŞRJ/6316",,,"Akkuş Tur","Yerbelen Mahallesi 980 Sokağı  No:1 Ortaca / MUĞLA","0","171","40.791322","37.018275"
"185","ŞRJ/3778",,,"Phoenix Sun Otel","Gümbet Mahallesi Oramiral Kemal Kayacan Caddesi  No:2 Bodrum / MUĞLA","0","48","37.0350959","27.3975466"
"186","ŞRJ/748",,,"ŞARJON BODRUM TİCARET ODASI","Konacık Mahallesi  No:203 Bodrum / MUĞLA","0","135","37.052889","27.3814997"
"187","ŞRJ/2593",,,"ASTORŞARJ PALMET BODRUM OTEL ELEKTRİKLİ ARAÇ ŞARJ İSTASYONU","Yahşi Mahallesi Kargı Caddesi Bodrum / MUĞLA","0","17","37.0159639","27.331796"
"188","ŞRJ/3383",,,"Sarayköy Shell","Cumhuriyet Mahallesi  No:42  Shell Akaryakıt İstasyonu Sarayköy / DENİZLİ","0","153","37.924452","28.923078"
"189","ŞRJ/3400",,,"Kaklık Shell","İstiklal Mahallesi  No:141  Shell Akaryakıt İstasyonu Honaz / DENİZLİ","0","153","37.828811","29.417154"
"190","ŞRJ/365",,,"NEF RESERVE YALIKAVAK","Dirmil Mahallesi 261. Sokağı Bodrum / MUĞLA","0","10","37.1420555","27.3234367"
"191","ŞRJ/366",,,"BODRUM OASIS AVM","Gümbet Mahallesi Hoca Ahmet Yesevi Sokağı  No:208 Bodrum / MUĞLA","0","10","37.0405932","27.4107056"
"192","ŞRJ/97",,,"Değirmenburnu Residence, Bodrum","Eskiçeşme Mahallesi Osman Nuri Bilgin Caddesi  No:48 Bodrum / MUĞLA","0","56","37.0296278","27.4136071"
"193","ŞRJ/3373",,,"Otojet - Sadıkoğlu Petrol","Uluçam Mahallesi Denizli Yolu Caddesi  No:35 Kale / DENİZLİ","0","110","37.7830159","29.0963328"
"194","ŞRJ/3490",,,"Otojet - Yalçın Tarım Petrol","Ovaköy Mahallesi Aydın Caddesi  No:7 Köşk / AYDIN","0","110","37.8380162","27.8455601"
"195","ŞRJ/5582",,,"Otojet - Sadık Otomotiv","Akçeşme Mahallesi İzmir Asfaltı Üzeri Caddesi  No:150 Merkezefendi / DENİZLİ","0","110","37.7830159","29.0963328"
"196","ŞRJ/6103",,,"Tarık Akan Parkı Yanı","Ege Mahallesi 419 Sokağı Kuşadası / AYDIN","0","117","37.8633128","27.2734889"
"197","ŞRJ/6112",,,"Kirazlı Yolu Şok Market Önü","İkiçeşmelik Mahallesi Kirazlı Yolu Caddesi Kuşadası / AYDIN","0","117","37.8455402","27.2631634"
"198","ŞRJ/6113",,,"Kirazlı Yolu A101 Market Önü","İkiçeşmelik Mahallesi Kirazlı Yolu Caddesi Kuşadası / AYDIN","0","117","37.8452471","27.2632374"
"199","ŞRJ/6114",,,"Gazibeğendi Cafeterya Otoparkı","Türkmen Mahallesi Kuşadası / AYDIN","0","117","37.8380162","27.8455601"
"200","ŞRJ/6115",,,"Akkuş Parkı Önü","Ege Mahallesi Derya Sokağı Kuşadası / AYDIN","0","117","37.857913","27.261015"
"201","ŞRJ/6118",,,"Asansör Restorant Otoparkı-1","Türkmen Mahallesi Kuşadası / AYDIN","0","117","37.8380162","27.8455601"
"202","ŞRJ/6119",,,"Asansör Restorant Otoparkı-2","Türkmen Mahallesi Kuşadası / AYDIN","0","117","37.8380162","27.8455601"
"203","ŞRJ/6120",,,"Ada Camping Arya Tesisleri Otoparkı-1","Davutlar Mahallesi Adnan Kahveci Caddesi Kuşadası / AYDIN","0","117","37.8380162","27.8455601"
"204","ŞRJ/6121",,,"Ada Camping Arya Tesisleri Otoparkı-2","Davutlar Mahallesi Adnan Kahveci Caddesi Kuşadası / AYDIN","0","117","37.8380162","27.8455601"
"205","ŞRJ/6122",,,"Güzelçamlı Arya Değirmen Parkı Önü-1","Güzelçamlı Mahallesi Menekşe Caddesi Kuşadası / AYDIN","0","117","37.7184398","27.2258139"
"206","ŞRJ/6123",,,"Güzelçamlı Arya Değirmen Parkı Önü-2","Güzelçamlı Mahallesi Menekşe Caddesi Kuşadası / AYDIN","0","117","37.7184398","27.2258139"
"207","ŞRJ/6124",,,"Kadınlardenizi Yolu Migros Otoparkı-1","Kadınlar Denizi Mahallesi Kadınlar Denizi Caddesi Kuşadası / AYDIN","0","117","37.8451534","27.2475494"
"208","ŞRJ/6125",,,"Kadınlardenizi Yolu Migros Otoparkı-2","Kadınlar Denizi Mahallesi Kadınlar Denizi Caddesi Kuşadası / AYDIN","0","117","37.8451534","27.2475494"
"209","ŞRJ/6126",,,"Özgecan Aslan Parkı-1","Hacıfeyzullah Mahallesi Ş.er S. Altınkaynak 3. Sokağı Kuşadası / AYDIN","0","117","37.844221","27.849631"
"210","ŞRJ/6127",,,"Özgecan Aslan Parkı-2","Hacıfeyzullah Mahallesi Ş.er S. Altınkaynak 3. Sokağı Kuşadası / AYDIN","0","117","37.8380162","27.8455601"
"211","ŞRJ/4171",,,"MİGROS YALI MAH. TURGUTREİS MM","Turgutreis Mahallesi 142 Sokağı Bodrum / MUĞLA","0","94","37.215374","28.363394"
"212","ŞRJ/9567",,,"Akalan Otoparkı","Akalan Mahallesi Akalan 1 Sokağı  No:61 Acıpayam / DENİZLİ","0","64","37.3683369","29.348262"
"213","ŞRJ/10950",,,"ŞARJON ORKA LOTUS BEACH ŞARJ İSTASYONU","İçmeler Mahallesi Atatürk Caddesi  No:56 Marmaris / MUĞLA","0","135","36.8126203","28.2401872"
"214","ŞRJ/10954",,,"Mavi Restaurant ve Cafe, Aydın","Hisar Mahallesi Hisar Caddesi  No:10/A Didim / AYDIN","0","56","37.8393532","27.84525"
"215","ŞRJ/10956",,,"Caner Otomotiv, Denizli","Sümer Mahallesi 2290. Sokağı  No:96 Merkezefendi / DENİZLİ","0","56","37.782733","29.055183"
"216","ŞRJ/10958",,,"Carrefoursa, Garaj, Kuşadası, Aydın","Hacıfeyzullah Mahallesi Şht. Üst Tğmn. Cemalettin Yılmaz Caddesi  No:25 Kuşadası / AYDIN","0","56","37.857913","27.261015"
"217","ŞRJ/3355",,,"Otojet -  Özaydın Petrol","Yeşil Mahallesi Nazilli / AYDIN","0","110","37.8380162","27.8455601"
"218","ŞRJ/2568",,,"Villa Lycus Otel","Karahayit Mahallesi  No:17 Pamukkale / DENİZLİ","0","171","37.958712","29.1046786"
"219","ŞRJ/11064",,,"MYPOWER","Sevindik Mahallesi 2290 Sokağı  No:78/b Merkezefendi / DENİZLİ","0","101","37.7830159","29.0963328"
"220","ŞRJ/11083",,,"Tuna Dinlenme Tesisleri","Cankurtaran Mahallesi Merkez / DENİZLİ","0","154","37.684962","29.2218559"
"221","ŞRJ/11099",,,"Hillside Beach Club","Belen Cad. Caddesi  No:132 Fethiye / MUĞLA","0","166","36.614292","29.075708"
"222","ŞRJ/11106",,,"Otojet - Atik Petrol","Şerefler Mahallesi Tersakan Küme Evleri Caddesi  No:1 Dalaman / MUĞLA","0","110","37.1835819","28.4863963"
"223","ŞRJ/11111",,,"Club Anastasia Otel","Hatipirimi Mahallesi 133 Sokağı  No:9 Marmaris / MUĞLA","0","171","36.8546894","28.2556689"
"224","ŞRJ/11112",,,"Swandor Hotel Resort Kemer","Kiriş Mahallesi Sahil Caddesi  No:9/1 Kemer / ANTALYA","0","171","36.602792","30.559762"
"225","ŞRJ/10977",,,"SİX SENSES KAPLANKAYA","Bozbük Köyü Mahallesi  No:194 Milas / MUĞLA","0","139","37.3114885","27.4102591"
"226","ŞRJ/3698",,,"PATIRTI TEKSTİL","Muslihittin Mahallesi Mehmet Zekai Özbek Caddesi Merkez / MUĞLA","0","139","37.215374","28.363394"
"227","ŞRJ/11139",,,"DATÇA ZEYTİN EVLERİ APART","İskele Mahallesi Vatan Caddesi  No:43 Datça / MUĞLA","0","139","36.7276654","27.6810515"
"228","ŞRJ/11140",,,"RAMİTOS OTEL","Turunç Mahallesi  Karadere Marmaris / MUĞLA","0","139","36.7660969","28.244123"
"229","ŞRJ/7181",,,"48-MUĞLA-BODRUM-KUUM HOTEL","Göltürkbükü Mahallesi Atatürk Caddesi  No:150 Bodrum / MUĞLA","0","89","37.1239","27.385216"
"230","ŞRJ/7322",,,"RUMA RESTAURANT","Yenişehir Mahallesi 77 Sokağı  No:6 Merkez / DENİZLİ","0","10","37.7681881","29.0346626"
"231","ŞRJ/7459",,,"D-Marin Didim","Çamlık Mahallesi Paşa Caddesi  No:4 Didim / AYDIN","0","171","37.3389001","27.261605"
"232","ŞRJ/1465",,,"Be Premium Hotel Bodrum","Torba Mahallesi 3135. Sokağı  No:6 /A Bodrum / MUĞLA","0","171","37.034407","27.43054"
"233","ŞRJ/595",,,"Kuşadası Kipa","Değirmendere Mahallesi  No:223 Kuşadası / AYDIN","0","171","37.857913","27.261015"
"234","ŞRJ/7507",,,"Hometeks Tekstil Denizli","Kumkısık Mahallesi  No:312 Merkezefendi / DENİZLİ","0","171","37.7830159","29.0963328"
"235","ŞRJ/7576",,,"Lov Faralya, Ölüdeniz, Muğla","Uzunyurt Mahallesi Kızılcakaya Sokağı  No:110 Fethiye / MUĞLA","0","56","36.4776126","29.1082261"
"236","ŞRJ/7597",,,"Gürteks, Denizli","Hacıeyüplü Mahallesi 3154. Sokağı  No:3 Merkez / DENİZLİ","0","56","37.8412689","29.0350484"
"237","ŞRJ/3327",,,"EXELANS OTEL FETHİYE","Kesikkapı Mahallesi Mahallesi Fethiye / MUĞLA","0","159","36.6237666","29.1296638"
"238","ŞRJ/5595",,,"TÜVTÜRK Araç Muayene İstasyonu-Söke/AYDIN","Yenicami Mahallesi Akeller Caddesi  No:120 Söke / AYDIN","0","157","37.7586095","27.4209404"
"239","ŞRJ/5602",,,"TÜVTÜRK Araç Muayene İstasyonu-Merkez/DENİZLİ","Hacıeyüplü Mahallesi 3204 Sokağı  No:2 /2 Merkezefendi / DENİZLİ","0","157","37.843643","29.039503"
"240","ŞRJ/5621",,,"TÜVTÜRK Araç Muayene İstasyonu-Bodrum/MUĞLA","Konacık Mahallesi Gaz Deresi Caddesi  No:18 Bodrum / MUĞLA","0","157","37.0598785","27.3833078"
"241","ŞRJ/6607",,,"NİTRO GARAGE (BODRUM)#BLUE ENERJİ #","Konacık Mahallesi Gaz Deresi Caddesi  No:21 /7 Bodrum / MUĞLA","0","114","37.058302","27.382902"
"242","ŞRJ/7257",,,"NALBANTOĞLU BODRUM#BLUE ENERJİ#","Dirmil Mahallesi Frenk Azmağı Caddesi  No:17  Vesbo Bodrum / MUĞLA","0","114","37.1159867","27.3215099"
"243","ŞRJ/7256",,,"AHMET YAKUT (MORPET)#BLUE ENERJİ#","Konacık Mahallesi Adliye Caddesi  No:30  Morpet Bodrum / MUĞLA","0","114","37.0434864","27.3790219"
"244","ŞRJ/12117",,,"SUNPOINT TURİZM OTELCİLİK VE SANAYİ VE TİC. LTD. ŞTİ","Gümbet Mahallesi Adnan Menderes Caddesi  No:62 Bodrum / MUĞLA","0","134","37.215374","28.363394"
"245","ŞRJ/1993",,,"CAPELLO AVM","Gölbent Mahallesi Gölbent Sokağı  No:126 Söke / AYDIN","0","50","37.6730599","27.3633311"
"246","ŞRJ/2101",,,"BODRUM SHOP&GO","Torba Mahallesi Rıza Anter Caddesi  No:11 /1 Bodrum / MUĞLA","0","50","37.034407","27.43054"
"247","ŞRJ/2264",,,"UFRESH SHOP","Devlet Kara Yolu Caddesi  Yeni Sanayi Nazilli / AYDIN","0","50","37.8380162","27.8455601"
"248","ŞRJ/1506",,,"DRK Petrol","Köklük Mahallesi Karallı Sokağı  No:5 Yatağan / MUĞLA","0","171","37.215374","28.363394"
"249","ŞRJ/1507",,,"Elementa By Cactus Hotel Muğla","Dirmil Mahallesi Tilkicik Caddesi  No:89 Bodrum / MUĞLA","0","171","37.215374","28.363394"
"250","ŞRJ/1511",,,"Flow Datça Surf And Beach Hotel","Datça Marmara Karayolu Mahallesi  Kızlanatı Köse Kesik Datça / MUĞLA","0","171","36.7646438","27.7303368"
"251","ŞRJ/1512",,,"Halikarnas Migros","Yeniköy Mahallesi Kıbrıs Şehitleri Caddesi  No:112 Bodrum / MUĞLA","0","171","37.0389229","27.433723"
"252","ŞRJ/1514",,,"Hilton Sarıgerme Resort","Sarıgerme Mahallesi Sarısu Caddesi Ortaca / MUĞLA","0","171","36.710086","28.7234875"
"253","ŞRJ/1515",,,"Huzur Apart Hotel Akyaka","Akyaka Mahallesi Lütfiye Sakıcı Caddesi  No:4 Ula / MUĞLA","0","171","37.0552655","28.3260011"
"254","ŞRJ/1516",,,"Kadıkale Resort Muğla","Turgutreis Mahallesi Gümüşlük Caddesi  No:297 Bodrum / MUĞLA","0","171","37.215374","28.363394"
"255","ŞRJ/8480",,,"Ağam Butik Hotel","Cumhuriyet Mahallesi 14 Mayıs Caddesi Buldan / DENİZLİ","0","70","37.7830159","29.0963328"
"256","ŞRJ/8582",,,"Shell Konacık","Konacık Mahallesi  No:96 Bodrum / MUĞLA","0","140","37.05","27.4"
"257","ŞRJ/7101",,,"Akça Volvo Denizli","Beylerbeyi Mahallesi Beylerbeyi Küme Evleri Sokağı  No:547  Volvo Blok Sarayköy / DENİZLİ","0","171","37.8920921","28.9698427"
"258","ŞRJ/12934",,,"Otonomi","Beylerbeyi Mahallesi Küme Evleri Caddesi  No:524 Sarayköy / DENİZLİ","0","112","37.7830159","29.0963328"
"259","ŞRJ/12983",,,"RAMADA RESORT BY WYNDHAM PAMUKALE THERMAL HOTEL","Karahayıt Mahallesi 15 Cami Sokağı  No:26/1 Pamukkale / DENİZLİ","0","165","37.9529123","29.1022777"
"260","ŞRJ/13025",,,"DEMSA AKARYAKIT MİLAS","Emek Mahallesi Hamdi Mergen Caddesi  No:95/1-95/1A Milas / MUĞLA","0","113","37.311638","27.780795"
"261","ŞRJ/13026",,,"MAVİ BEYAZ BODRUM","Torbalı Mahallesi  No:154 Bodrum / MUĞLA","0","113","37.034407","27.43054"
"262","ŞRJ/13031",,,"Avenue AVM Bodrum","Çırkan Mahallesi  No:25 /29 Bodrum / MUĞLA","0","112","37.034407","27.43054"
"263","ŞRJ/13032",,,"Pekdemir Bereketli AVM","Adalet Mahallesi  No:70 Merkezefendi / DENİZLİ","0","112","37.780626","29.01741"
"264","ŞRJ/13082",,,"Marmaris Mavi Yeşil","Çamlı Mahallesi  No:22/B  Taştan Küme Enleri Marmaris / MUĞLA","0","32","36.8546127","28.2731888"
"265","ŞRJ/13092",,,"SÜMERPARK AVM","Sümer Mahallesi Çal Caddesi  No:1 Merkezefendi / DENİZLİ","0","139","37.7901367","29.0892084"
"266","ŞRJ/13109",,,"İNCİ CLASS HOTEL","Asmalıevler Mahallesi  No:3 /1 Pamukkale / DENİZLİ","0","50","37.7514908","29.1061289"
"267","ŞRJ/13134",,,"Tunçer Petrol 3","İslamhaneleri Mahallesi  No:125/A Bodrum / MUĞLA","0","113","37.1835819","28.4863963"
"268","ŞRJ/13161",,,"Mare Marin Boutique Hotel","Turgutreis Mahallesi 4023 Sokağı  No:9 Bodrum / MUĞLA","0","154","37.1835819","28.4863963"
"269","ŞRJ/13185",,,"Goca Dükgan, Marmaris, Muğla","Armutalan Mahallesi 514 Sokağı  No:15 Marmaris / MUĞLA","0","56","36.8604222","28.2549497"
"270","ŞRJ/13406",,,"Residence 222 Karagözler","Karagözler Mahallesi 28 Sokağı  No:5 Fethiye / MUĞLA","0","112","36.6197308","29.1013399"
"271","ŞRJ/13523",,,"Opet Adem Kocatepe Petrol 2","Bekçiler Mahallesi Atatürk Caddesi  No:2 Fethiye / MUĞLA","0","166","37.219836","28.3512692"
"272","ŞRJ/13550",,,"Denizli Gürlesin Tekstil","Kumkısık Mahallesi  Denizli Aydın Yolu Merkez / DENİZLİ","0","153","37.7836301","29.0888145"
"273","ŞRJ/13574",,,"PETROO İNDOS MOLA ŞARJ İSTASYONU","Akalan Mahallesi  No:12/29 /1 Acıpayam / DENİZLİ","0","115","37.7830159","29.0963328"
"274","ŞRJ/13594",,,"Göksular Yapı Market","Taşyaka Mahallesi  No:1 Fethiye / MUĞLA","0","159","36.6242688","29.1292963"
"275","ŞRJ/11149",,,"AQASIS DE LUXE RESORT&SPA","Çamlıca Mahallesi Üç Mevsim Caddesi  No:50 Didim / AYDIN","0","79","37.3465464","27.23618"
"276","ŞRJ/3203",,,"Casa Margot Hotel","Karagözler Mahallesi Abdi İpekçi Caddesi  No:No:23 Fethiye / MUĞLA","0","92","36.6213658","29.1041427"
"277","ŞRJ/11187",,,"AYTEMİZ SULTANHİSAR MEANDROS DİNLENME TESİSLERİ","Salavatlı Mahallesi  Çifte Kahveler Sultanhisar / AYDIN","0","79","37.8672789","28.1203485"
"278","ŞRJ/10527",,,"Parktürk Aydın","Güzelhisar Mahallesi 35 Sokağı  No:5/A  Kent Meydanı Otoparkı Merkez / AYDIN","0","171","37.846336","27.845309"
"279","ŞRJ/6011",,,"Liberty Hotels Lykia Misafir 02-03-04-05-06-160 kW DC","Faralya Mahallesi Mahallesi Kıdrak Sokak Sokağı  No:6 Fethiye / MUĞLA","0","92","37.1835819","28.4863963"
"280","ŞRJ/6841",,,"Yacht Classic 01","Karagözler Mahallesi Fevzi Çakmak Caddesi  No:24 Fethiye / MUĞLA","0","92","37.215374","28.363394"
"281","ŞRJ/7755",,,"Liberty Fabay 01-02-03","Kargı Mahallesi Mahallesi Manolya Sokak Sokağı  No:4/2 Fethiye / MUĞLA","0","92","36.6830825","29.078556"
"282","ŞRJ/6850",,,"Alesta 01-02","Karagözler Mahallesi Fevzi Çakmak Caddesi  No:17  Karagözler Fethiye / MUĞLA","0","92","37.1835819","28.4863963"
"283","ŞRJ/6845",,,"Letoonia 01-02-03","Karagözler Mahallesi Fevzi Çakmak Caddesi  No:82 Fethiye / MUĞLA","0","92","37.1835819","28.4863963"
"284","ŞRJ/6842",,,"SEA VALLEY 01-02-03","Faralya Mahallesi Kabak(frl) Sokağı  No:45 Fethiye / MUĞLA","0","92","37.1835819","28.4863963"
"285","ŞRJ/11282",,,"MİGROS DİDİM MMM","Efeler Mahallesi Devekıran Caddesi  No:50 Didim / AYDIN","0","94","37.376094","27.264729"
"286","ŞRJ/11289",,,"Villa Aşina Otel","İskele Mahallesi 24 Sokağı  No:10  Saklıköy Datça / MUĞLA","0","143","37.2153601","28.3748736"
"287","ŞRJ/11291",,,"Çameli Taş Konakları","Yeni Mahallesi  No:46 Çameli / DENİZLİ","0","143","37.0813887","29.3594923"
"288","ŞRJ/11346",,,"ALİNDA GOLD REZİDANS","Adnan Menderes Mahallesi Osman Gazi Caddesi  No:48 Efeler / AYDIN","0","79","37.832055","27.851256"
"289","ŞRJ/11426",,,"Acıbadem Hastanesi - Bodrum","Müskebi 2716 Mahallesi  No:11/A-B-C-D Bodrum / MUĞLA","0","140","37.0551606","27.3487561"
"290","ŞRJ/1792",,,"BioGreen: Vita Bella Hotel - 22 kW AC","Aşağı Sahil Şeridi Mahallesi  No:3 Bodrum / MUĞLA","0","23","37.1835819","28.4863963"
"291","ŞRJ/1793",,,"BioGreen: Zeytinada Hotel - 22 kW AC","Torba Mevkii Mahallesi Bodrum / MUĞLA","0","23","37.0799114","27.4554693"
"292","ŞRJ/1795",,,"BioGreen: Heredot Hotel - 22 kW AC","Ortakentyahşi Mahallesi Asma Sokağı  No:19 Bodrum / MUĞLA","0","23","37.1835819","28.4863963"
"293","ŞRJ/1975",,,"BioGreen: Eskiceshme Hotel - 22 kW AC","Eskicesme Mahallesi Poyraz Sokağı  No:10 Bodrum / MUĞLA","0","23","37.0333829","27.4174603"
"294","ŞRJ/11456",,,"MİGROS NAZİLLİ MM","Yeni Sanayi Mahallesi  No:75 Nazilli / AYDIN","0","94","37.909777","28.324294"
"295","ŞRJ/11495",,,"MİVARA LUXURY BODRUM","Küçükbük Mahallesi Farilya Caddesi  No:971 Bodrum / MUĞLA","0","50","37.1381285","27.3513076"
"296","ŞRJ/1540",,,"Radisson Collection Hotel Muğla","Akyarlar Mahallesi Atatürk Caddesi  No:352 Bodrum / MUĞLA","0","171","37.215374","28.363394"
"297","ŞRJ/2552",,,"Adempira Otel","Karahayit Mahallesi 113 Mustafa Sezer Sokağı  No:5 /1 Pamukkale / DENİZLİ","0","171","37.9526539","29.104697"
"298","ŞRJ/582",,,"Anemon Hotel Aydın","Ilıcabaşı Mah Mahallesi 323. Sokağı  No:12 Merkez / AYDIN","0","171","37.8454489","27.8746476"
"299","ŞRJ/1538",,,"Muğla Rüyapark AVM","Emirbeyazıt Mahallesi 28. Sokağı  No:14 Menteşe / MUĞLA","0","171","37.1928362","28.3697028"
"300","ŞRJ/4174",,,"The Marmara Bodrum Otel","Yokuşbaşı Mahallesi Suluhasan Caddesi  No:18 Bodrum / MUĞLA","0","171","37.0423347","27.4408732"
"301","ŞRJ/11615",,,"SÖKE NOVADA AVM","Atatürk Mahallesi 21 Sokağı  No:13 Söke / AYDIN","0","38","37.767087","27.4259842"
"302","ŞRJ/11804",,,"ÖMER PRIME HOLIDAY RESORT","Yavansu Mahallesi  No:160 Kuşadası / AYDIN","0","79","37.825084","27.2584342"
"303","ŞRJ/11836",,,"Azur Bodrum","Dirmil Mahallesi Şendoğan Caddesi  No:3 Bodrum / MUĞLA","0","34","37.1223476","27.3195374"
"304","ŞRJ/11883",,,"Denizli Gürlesin Tekstil Satış Mağazası","Kumkısık Mahallesi  Denizli Aydın Yolu Merkez / DENİZLİ","0","153","37.7836301","29.0888145"
"305","ŞRJ/11894",,,"Otojet - TotalEnergies Çolaklar Petrol","Cumhuriyet Mahallesi  Alaşehir Yolu Üzeri Buldan / DENİZLİ","0","110","37.7830159","29.0963328"
"306","ŞRJ/11916",,,"FLORA CADDE AVM","Değirmendere Mahallesi 840 Sokağı  No:2/1 Kuşadası / AYDIN","0","79","37.8097306","27.2829171"
"307","ŞRJ/11928",,,"Otojet - Marmaris Park Otel","İçmeler Mahallesi Atatürk Caddesi  No:60 Marmaris / MUĞLA","0","110","36.854936","28.270878"
"308","ŞRJ/2157",,,"CAPRİS AVM","Armutalan Mahallesi 508 Sokağı  No:6 /9 Marmaris / MUĞLA","0","50","36.8590853","28.254323"
